codigo_mun,censo,part,validos,partido,votos_partido,votos_partido_pc
05112,99,52.53,50,VOX,8,16
05112,99,52.53,50,XAV,2,4
05113,62,70.97,44,Otros,0,0
05113,62,70.97,44,Cs,3,6.82
05113,62,70.97,44,PSOE,6,13.64
05113,62,70.97,44,UP,2,4.55
05113,62,70.97,44,PP,23,52.27
05113,62,70.97,44,VOX,8,18.18
05113,62,70.97,44,XAV,2,4.55
05114,1240,68.31,824,Otros,3,0.36
05114,1240,68.31,824,Cs,13,1.58
05114,1240,68.31,824,PSOE,328,39.81
05114,1240,68.31,824,UP,14,1.7
05114,1240,68.31,824,PP,275,33.37
05114,1240,68.31,824,VOX,163,19.78
05114,1240,68.31,824,XAV,26,3.16
05115,583,57.12,330,Otros,1,0.3
05115,583,57.12,330,Cs,5,1.52
05115,583,57.12,330,PSOE,70,21.21
05115,583,57.12,330,UP,24,7.27
05115,583,57.12,330,PP,150,45.45
05115,583,57.12,330,VOX,64,19.39
05115,583,57.12,330,XAV,14,4.24
05116,88,67.05,59,Otros,0,0
05116,88,67.05,59,Cs,0,0
05116,88,67.05,59,PSOE,12,20.34
05116,88,67.05,59,UP,1,1.69
05116,88,67.05,59,PP,29,49.15
05116,88,67.05,59,VOX,13,22.03
05116,88,67.05,59,XAV,4,6.78
05117,187,82.89,154,Otros,1,0.65
05117,187,82.89,154,Cs,5,3.25
05117,187,82.89,154,PSOE,20,12.99
05117,187,82.89,154,UP,5,3.25
05117,187,82.89,154,PP,85,55.19
05117,187,82.89,154,VOX,22,14.29
05117,187,82.89,154,XAV,15,9.74
05118,62,64.52,40,Otros,0,0
05118,62,64.52,40,Cs,2,5
05118,62,64.52,40,PSOE,7,17.5
05118,62,64.52,40,UP,3,7.5
05118,62,64.52,40,PP,18,45
05118,62,64.52,40,VOX,9,22.5
05118,62,64.52,40,XAV,1,2.5
05119,20,60,12,Otros,0,0
05119,20,60,12,Cs,0,0
05119,20,60,12,PSOE,2,16.67
05119,20,60,12,UP,0,0
05119,20,60,12,PP,4,33.33
05119,20,60,12,VOX,4,33.33
05119,20,60,12,XAV,1,8.33
05120,31,67.74,20,Otros,0,0
05120,31,67.74,20,Cs,0,0
05120,31,67.74,20,PSOE,2,10
05120,31,67.74,20,UP,0,0
05120,31,67.74,20,PP,9,45
05120,31,67.74,20,VOX,0,0
05120,31,67.74,20,XAV,9,45
05121,288,65.97,188,Otros,2,1.06
05121,288,65.97,188,Cs,3,1.6
05121,288,65.97,188,PSOE,41,21.81
05121,288,65.97,188,UP,6,3.19
05121,288,65.97,188,PP,83,44.15
05121,288,65.97,188,VOX,14,7.45
05121,288,65.97,188,XAV,38,20.21
05122,118,65.25,77,Otros,0,0
05122,118,65.25,77,Cs,3,3.9
05122,118,65.25,77,PSOE,19,24.68
05122,118,65.25,77,UP,1,1.3
05122,118,65.25,77,PP,36,46.75
05122,118,65.25,77,VOX,9,11.69
05122,118,65.25,77,XAV,9,11.69
05123,111,63.96,70,Otros,0,0
05123,111,63.96,70,Cs,1,1.43
05123,111,63.96,70,PSOE,14,20
05123,111,63.96,70,UP,4,5.71
05123,111,63.96,70,PP,30,42.86
05123,111,63.96,70,VOX,10,14.29
05123,111,63.96,70,XAV,10,14.29
05124,82,71.95,58,Otros,1,1.72
05124,82,71.95,58,Cs,4,6.9
05124,82,71.95,58,PSOE,9,15.52
05124,82,71.95,58,UP,0,0
05124,82,71.95,58,PP,27,46.55
05124,82,71.95,58,VOX,11,18.97
05124,82,71.95,58,XAV,6,10.34
05125,51,70.59,36,Otros,0,0
05125,51,70.59,36,Cs,5,13.89
05125,51,70.59,36,PSOE,3,8.33
05125,51,70.59,36,UP,0,0
05125,51,70.59,36,PP,4,11.11
05125,51,70.59,36,VOX,10,27.78
05125,51,70.59,36,XAV,12,33.33
05126,57,78.95,45,Otros,0,0
05126,57,78.95,45,Cs,1,2.22
05126,57,78.95,45,PSOE,8,17.78
05126,57,78.95,45,UP,0,0
05126,57,78.95,45,PP,25,55.56
05126,57,78.95,45,VOX,7,15.56
05126,57,78.95,45,XAV,4,8.89
05127,622,74.44,456,Otros,2,0.44
05127,622,74.44,456,Cs,6,1.32
05127,622,74.44,456,PSOE,172,37.72
05127,622,74.44,456,UP,11,2.41
05127,622,74.44,456,PP,159,34.87
05127,622,74.44,456,VOX,81,17.76
05127,622,74.44,456,XAV,22,4.82
05128,328,71.65,231,Otros,3,1.29
05128,328,71.65,231,Cs,0,0
05128,328,71.65,231,PSOE,79,34.2
05128,328,71.65,231,UP,24,10.39
05128,328,71.65,231,PP,54,23.38
05128,328,71.65,231,VOX,53,22.94
05128,328,71.65,231,XAV,13,5.63
05129,100,55,54,Otros,0,0
05129,100,55,54,Cs,2,3.7
05129,100,55,54,PSOE,6,11.11
05129,100,55,54,UP,0,0
05129,100,55,54,PP,30,55.56
05129,100,55,54,VOX,12,22.22
05129,100,55,54,XAV,4,7.41
05130,106,75.47,80,Otros,0,0
05130,106,75.47,80,Cs,0,0
05130,106,75.47,80,PSOE,28,35
05130,106,75.47,80,UP,2,2.5
05130,106,75.47,80,PP,18,22.5
05130,106,75.47,80,VOX,2,2.5
05130,106,75.47,80,XAV,29,36.25
05131,83,65.06,54,Otros,0,0
05131,83,65.06,54,Cs,0,0
05131,83,65.06,54,PSOE,8,14.81
05131,83,65.06,54,UP,0,0
05131,83,65.06,54,PP,21,38.89
05131,83,65.06,54,VOX,17,31.48
05131,83,65.06,54,XAV,8,14.81
05132,843,55.99,467,Otros,0,0
05132,843,55.99,467,Cs,4,0.86
05132,843,55.99,467,PSOE,119,25.48
05132,843,55.99,467,UP,25,5.35
05132,843,55.99,467,PP,132,28.27
05132,843,55.99,467,VOX,70,14.99
05132,843,55.99,467,XAV,115,24.63
05133,56,71.43,40,Otros,0,0
05133,56,71.43,40,Cs,0,0
05133,56,71.43,40,PSOE,10,25
05133,56,71.43,40,UP,1,2.5
05133,56,71.43,40,PP,20,50
05133,56,71.43,40,VOX,1,2.5
05133,56,71.43,40,XAV,7,17.5
05134,49,97.96,48,Otros,0,0
05134,49,97.96,48,Cs,0,0
05134,49,97.96,48,PSOE,4,8.33
05134,49,97.96,48,UP,0,0
05134,49,97.96,48,PP,43,89.58
05134,49,97.96,48,VOX,1,2.08
05134,49,97.96,48,XAV,0,0
05135,400,63,249,Otros,1,0.4
05135,400,63,249,Cs,5,2.01
05135,400,63,249,PSOE,60,24.1
05135,400,63,249,UP,1,0.4
05135,400,63,249,PP,81,32.53
05135,400,63,249,VOX,55,22.09
05135,400,63,249,XAV,46,18.47
05136,79,63.29,50,Otros,0,0
05136,79,63.29,50,Cs,1,2
05136,79,63.29,50,PSOE,10,20
05136,79,63.29,50,UP,8,16
05136,79,63.29,50,PP,10,20
05136,79,63.29,50,VOX,9,18
05136,79,63.29,50,XAV,11,22
05138,276,65.58,180,Otros,0,0
05138,276,65.58,180,Cs,2,1.11
05138,276,65.58,180,PSOE,32,17.78
05138,276,65.58,180,UP,3,1.67
05138,276,65.58,180,PP,80,44.44
05138,276,65.58,180,VOX,31,17.22
05138,276,65.58,180,XAV,32,17.78
05139,73,79.45,58,Otros,0,0
05139,73,79.45,58,Cs,1,1.72
05139,73,79.45,58,PSOE,0,0
05139,73,79.45,58,UP,0,0
05139,73,79.45,58,PP,37,63.79
05139,73,79.45,58,VOX,13,22.41
05139,73,79.45,58,XAV,6,10.34
05140,98,69.39,68,Otros,0,0
05140,98,69.39,68,Cs,0,0
05140,98,69.39,68,PSOE,14,20.59
05140,98,69.39,68,UP,0,0
05140,98,69.39,68,PP,35,51.47
05140,98,69.39,68,VOX,13,19.12
05140,98,69.39,68,XAV,6,8.82
05141,92,80.43,74,Otros,0,0
05141,92,80.43,74,Cs,2,2.7
05141,92,80.43,74,PSOE,22,29.73
05141,92,80.43,74,UP,4,5.41
05141,92,80.43,74,PP,26,35.14
05141,92,80.43,74,VOX,6,8.11
05141,92,80.43,74,XAV,14,18.92
05142,87,82.76,70,Otros,0,0
05142,87,82.76,70,Cs,1,1.43
05142,87,82.76,70,PSOE,13,18.57
05142,87,82.76,70,UP,0,0
05142,87,82.76,70,PP,40,57.14
05142,87,82.76,70,VOX,10,14.29
05142,87,82.76,70,XAV,6,8.57
05143,53,71.7,37,Otros,1,2.7
05143,53,71.7,37,Cs,0,0
05143,53,71.7,37,PSOE,11,29.73
05143,53,71.7,37,UP,0,0
05143,53,71.7,37,PP,9,24.32
05143,53,71.7,37,VOX,8,21.62
05143,53,71.7,37,XAV,8,21.62
05144,60,50,29,Otros,0,0
05144,60,50,29,Cs,0,0
05144,60,50,29,PSOE,8,27.59
05144,60,50,29,UP,1,3.45
05144,60,50,29,PP,15,51.72
05144,60,50,29,VOX,4,13.79
05144,60,50,29,XAV,1,3.45
05145,40,62.5,25,Otros,0,0
05145,40,62.5,25,Cs,0,0
05145,40,62.5,25,PSOE,4,16
05145,40,62.5,25,UP,0,0
05145,40,62.5,25,PP,13,52
05145,40,62.5,25,VOX,2,8
05145,40,62.5,25,XAV,5,20
05147,139,71.94,100,Otros,1,1
05147,139,71.94,100,Cs,1,1
05147,139,71.94,100,PSOE,10,10
05147,139,71.94,100,UP,6,6
05147,139,71.94,100,PP,40,40
05147,139,71.94,100,VOX,35,35
05147,139,71.94,100,XAV,6,6
05148,28,78.57,21,Otros,0,0
05148,28,78.57,21,Cs,0,0
05148,28,78.57,21,PSOE,5,23.81
05148,28,78.57,21,UP,1,4.76
05148,28,78.57,21,PP,3,14.29
05148,28,78.57,21,VOX,4,19.05
05148,28,78.57,21,XAV,8,38.1
05149,101,71.29,71,Otros,0,0
05149,101,71.29,71,Cs,0,0
05149,101,71.29,71,PSOE,12,16.9
05149,101,71.29,71,UP,1,1.41
05149,101,71.29,71,PP,37,52.11
05149,101,71.29,71,VOX,10,14.08
05149,101,71.29,71,XAV,10,14.08
05151,81,69.14,56,Otros,1,1.79
05151,81,69.14,56,Cs,0,0
05151,81,69.14,56,PSOE,10,17.86
05151,81,69.14,56,UP,0,0
05151,81,69.14,56,PP,30,53.57
05151,81,69.14,56,VOX,8,14.29
05151,81,69.14,56,XAV,7,12.5
05152,619,73.34,452,Otros,0,0
05152,619,73.34,452,Cs,9,1.99
05152,619,73.34,452,PSOE,83,18.36
05152,619,73.34,452,UP,5,1.11
05152,619,73.34,452,PP,195,43.14
05152,619,73.34,452,VOX,145,32.08
05152,619,73.34,452,XAV,13,2.88
05153,77,71.43,55,Otros,2,3.64
05153,77,71.43,55,Cs,1,1.82
05153,77,71.43,55,PSOE,9,16.36
05153,77,71.43,55,UP,1,1.82
05153,77,71.43,55,PP,15,27.27
05153,77,71.43,55,VOX,6,10.91
05153,77,71.43,55,XAV,21,38.18
05154,30,70,21,Otros,0,0
05154,30,70,21,Cs,0,0
05154,30,70,21,PSOE,5,23.81
05154,30,70,21,UP,0,0
05154,30,70,21,PP,9,42.86
05154,30,70,21,VOX,5,23.81
05154,30,70,21,XAV,1,4.76
05155,43,74.42,32,Otros,0,0
05155,43,74.42,32,Cs,0,0
05155,43,74.42,32,PSOE,15,46.88
05155,43,74.42,32,UP,4,12.5
05155,43,74.42,32,PP,10,31.25
05155,43,74.42,32,VOX,1,3.13
05155,43,74.42,32,XAV,1,3.13
05156,294,41.16,121,Otros,2,1.66
05156,294,41.16,121,Cs,4,3.31
05156,294,41.16,121,PSOE,21,17.36
05156,294,41.16,121,UP,16,13.22
05156,294,41.16,121,PP,35,28.93
05156,294,41.16,121,VOX,35,28.93
05156,294,41.16,121,XAV,8,6.61
05157,204,58.82,120,Otros,3,2.5
05157,204,58.82,120,Cs,0,0
05157,204,58.82,120,PSOE,51,42.5
05157,204,58.82,120,UP,0,0
05157,204,58.82,120,PP,40,33.33
05157,204,58.82,120,VOX,12,10
05157,204,58.82,120,XAV,13,10.83
05158,347,64.84,223,Otros,2,0.9
05158,347,64.84,223,Cs,2,0.9
05158,347,64.84,223,PSOE,48,21.52
05158,347,64.84,223,UP,8,3.59
05158,347,64.84,223,PP,95,42.6
05158,347,64.84,223,VOX,30,13.45
05158,347,64.84,223,XAV,36,16.14
05159,203,55.67,113,Otros,0,0
05159,203,55.67,113,Cs,9,7.96
05159,203,55.67,113,PSOE,12,10.62
05159,203,55.67,113,UP,0,0
05159,203,55.67,113,PP,53,46.9
05159,203,55.67,113,VOX,18,15.93
05159,203,55.67,113,XAV,19,16.81
05160,300,65.33,193,Otros,0,0
05160,300,65.33,193,Cs,6,3.11
05160,300,65.33,193,PSOE,26,13.47
05160,300,65.33,193,UP,2,1.04
05160,300,65.33,193,PP,94,48.7
05160,300,65.33,193,VOX,31,16.06
05160,300,65.33,193,XAV,33,17.1
05161,536,61.75,331,Otros,7,2.11
05161,536,61.75,331,Cs,4,1.21
05161,536,61.75,331,PSOE,69,20.85
05161,536,61.75,331,UP,11,3.32
05161,536,61.75,331,PP,117,35.35
05161,536,61.75,331,VOX,84,25.38
05161,536,61.75,331,XAV,34,10.27
05162,75,69.33,51,Otros,0,0
05162,75,69.33,51,Cs,0,0
05162,75,69.33,51,PSOE,22,43.14
05162,75,69.33,51,UP,0,0
05162,75,69.33,51,PP,23,45.1
05162,75,69.33,51,VOX,6,11.76
05162,75,69.33,51,XAV,0,0
05163,1770,63.45,1114,Otros,7,0.63
05163,1770,63.45,1114,Cs,11,0.99
05163,1770,63.45,1114,PSOE,307,27.56
05163,1770,63.45,1114,UP,43,3.86
05163,1770,63.45,1114,PP,498,44.7
05163,1770,63.45,1114,VOX,161,14.45
05163,1770,63.45,1114,XAV,84,7.54
05164,24,70.83,17,Otros,0,0
05164,24,70.83,17,Cs,0,0
05164,24,70.83,17,PSOE,0,0
05164,24,70.83,17,UP,0,0
05164,24,70.83,17,PP,15,88.24
05164,24,70.83,17,VOX,0,0
05164,24,70.83,17,XAV,2,11.76
05165,364,68.68,240,Otros,2,0.84
05165,364,68.68,240,Cs,8,3.33
05165,364,68.68,240,PSOE,64,26.67
05165,364,68.68,240,UP,15,6.25
05165,364,68.68,240,PP,78,32.5
05165,364,68.68,240,VOX,33,13.75
05165,364,68.68,240,XAV,36,15
05166,142,70.42,99,Otros,0,0
05166,142,70.42,99,Cs,0,0
05166,142,70.42,99,PSOE,10,10.1
05166,142,70.42,99,UP,0,0
05166,142,70.42,99,PP,38,38.38
05166,142,70.42,99,VOX,16,16.16
05166,142,70.42,99,XAV,35,35.35
05167,254,68.5,172,Otros,1,0.58
05167,254,68.5,172,Cs,4,2.33
05167,254,68.5,172,PSOE,86,50
05167,254,68.5,172,UP,19,11.05
05167,254,68.5,172,PP,23,13.37
05167,254,68.5,172,VOX,3,1.74
05167,254,68.5,172,XAV,35,20.35
05168,3635,53.26,1916,Otros,11,0.57
05168,3635,53.26,1916,Cs,61,3.18
05168,3635,53.26,1916,PSOE,424,22.13
05168,3635,53.26,1916,UP,64,3.34
05168,3635,53.26,1916,PP,769,40.14
05168,3635,53.26,1916,VOX,442,23.07
05168,3635,53.26,1916,XAV,130,6.78
05169,224,72.77,163,Otros,0,0
05169,224,72.77,163,Cs,1,0.61
05169,224,72.77,163,PSOE,27,16.56
05169,224,72.77,163,UP,2,1.23
05169,224,72.77,163,PP,78,47.85
05169,224,72.77,163,VOX,12,7.36
05169,224,72.77,163,XAV,43,26.38
05170,56,69.64,39,Otros,0,0
05170,56,69.64,39,Cs,0,0
05170,56,69.64,39,PSOE,12,30.77
05170,56,69.64,39,UP,3,7.69
05170,56,69.64,39,PP,9,23.08
05170,56,69.64,39,VOX,1,2.56
05170,56,69.64,39,XAV,13,33.33
05171,63,71.43,44,Otros,0,0
05171,63,71.43,44,Cs,0,0
05171,63,71.43,44,PSOE,6,13.64
05171,63,71.43,44,UP,2,4.55
05171,63,71.43,44,PP,20,45.45
05171,63,71.43,44,VOX,4,9.09
05171,63,71.43,44,XAV,12,27.27
05172,104,75.96,79,Otros,2,2.53
05172,104,75.96,79,Cs,0,0
05172,104,75.96,79,PSOE,5,6.33
05172,104,75.96,79,UP,3,3.8
05172,104,75.96,79,PP,12,15.19
05172,104,75.96,79,VOX,8,10.13
05172,104,75.96,79,XAV,49,62.03
05173,69,73.91,51,Otros,0,0
05173,69,73.91,51,Cs,7,13.73
05173,69,73.91,51,PSOE,6,11.76
05173,69,73.91,51,UP,1,1.96
05173,69,73.91,51,PP,14,27.45
05173,69,73.91,51,VOX,14,27.45
05173,69,73.91,51,XAV,9,17.65
05174,66,68.18,45,Otros,0,0
05174,66,68.18,45,Cs,3,6.67
05174,66,68.18,45,PSOE,10,22.22
05174,66,68.18,45,UP,0,0
05174,66,68.18,45,PP,24,53.33
05174,66,68.18,45,VOX,5,11.11
05174,66,68.18,45,XAV,1,2.22
05175,127,70.08,87,Otros,1,1.15
05175,127,70.08,87,Cs,9,10.34
05175,127,70.08,87,PSOE,19,21.84
05175,127,70.08,87,UP,0,0
05175,127,70.08,87,PP,40,45.98
05175,127,70.08,87,VOX,12,13.79
05175,127,70.08,87,XAV,5,5.75
05176,232,72.84,165,Otros,0,0
05176,232,72.84,165,Cs,5,3.03
05176,232,72.84,165,PSOE,42,25.45
05176,232,72.84,165,UP,0,0
05176,232,72.84,165,PP,27,16.36
05176,232,72.84,165,VOX,17,10.3
05176,232,72.84,165,XAV,71,43.03
05177,123,77.24,90,Otros,1,1.11
05177,123,77.24,90,Cs,0,0
05177,123,77.24,90,PSOE,45,50
05177,123,77.24,90,UP,2,2.22
05177,123,77.24,90,PP,23,25.56
05177,123,77.24,90,VOX,11,12.22
05177,123,77.24,90,XAV,7,7.78
05178,340,69.71,225,Otros,0,0
05178,340,69.71,225,Cs,8,3.56
05178,340,69.71,225,PSOE,35,15.56
05178,340,69.71,225,UP,3,1.33
05178,340,69.71,225,PP,119,52.89
05178,340,69.71,225,VOX,52,23.11
05178,340,69.71,225,XAV,8,3.56
05179,199,86.43,169,Otros,0,0
05179,199,86.43,169,Cs,3,1.78
05179,199,86.43,169,PSOE,18,10.65
05179,199,86.43,169,UP,0,0
05179,199,86.43,169,PP,103,60.95
05179,199,86.43,169,VOX,35,20.71
05179,199,86.43,169,XAV,9,5.33
05180,70,61.43,42,Otros,0,0
05180,70,61.43,42,Cs,0,0
05180,70,61.43,42,PSOE,0,0
05180,70,61.43,42,UP,0,0
05180,70,61.43,42,PP,23,54.76
05180,70,61.43,42,VOX,9,21.43
05180,70,61.43,42,XAV,9,21.43
05181,40,85,34,Otros,0,0
05181,40,85,34,Cs,0,0
05181,40,85,34,PSOE,9,26.47
05181,40,85,34,UP,3,8.82
05181,40,85,34,PP,15,44.12
05181,40,85,34,VOX,6,17.65
05181,40,85,34,XAV,1,2.94
05182,723,56.57,402,Otros,3,0.75
05182,723,56.57,402,Cs,4,1
05182,723,56.57,402,PSOE,109,27.11
05182,723,56.57,402,UP,13,3.23
05182,723,56.57,402,PP,170,42.29
05182,723,56.57,402,VOX,73,18.16
05182,723,56.57,402,XAV,27,6.72
05183,124,77.42,96,Otros,0,0
05183,124,77.42,96,Cs,4,4.17
05183,124,77.42,96,PSOE,20,20.83
05183,124,77.42,96,UP,1,1.04
05183,124,77.42,96,PP,53,55.21
05183,124,77.42,96,VOX,11,11.46
05183,124,77.42,96,XAV,5,5.21
05184,245,69.39,169,Otros,3,1.77
05184,245,69.39,169,Cs,2,1.18
05184,245,69.39,169,PSOE,47,27.81
05184,245,69.39,169,UP,13,7.69
05184,245,69.39,169,PP,72,42.6
05184,245,69.39,169,VOX,29,17.16
05184,245,69.39,169,XAV,1,0.59
05185,98,68.37,66,Otros,4,6.07
05185,98,68.37,66,Cs,0,0
05185,98,68.37,66,PSOE,9,13.64
05185,98,68.37,66,UP,3,4.55
05185,98,68.37,66,PP,25,37.88
05185,98,68.37,66,VOX,11,16.67
05185,98,68.37,66,XAV,12,18.18
05186,1529,64.55,969,Otros,13,1.34
05186,1529,64.55,969,Cs,46,4.75
05186,1529,64.55,969,PSOE,238,24.56
05186,1529,64.55,969,UP,19,1.96
05186,1529,64.55,969,PP,342,35.29
05186,1529,64.55,969,VOX,205,21.16
05186,1529,64.55,969,XAV,101,10.42
05187,1799,55.2,982,Otros,9,0.91
05187,1799,55.2,982,Cs,68,6.92
05187,1799,55.2,982,PSOE,264,26.88
05187,1799,55.2,982,UP,77,7.84
05187,1799,55.2,982,PP,342,34.83
05187,1799,55.2,982,VOX,140,14.26
05187,1799,55.2,982,XAV,75,7.64
05188,37,78.38,29,Otros,0,0
05188,37,78.38,29,Cs,1,3.45
05188,37,78.38,29,PSOE,1,3.45
05188,37,78.38,29,UP,0,0
05188,37,78.38,29,PP,9,31.03
05188,37,78.38,29,VOX,6,20.69
05188,37,78.38,29,XAV,12,41.38
05189,405,61.23,243,Otros,1,0.41
05189,405,61.23,243,Cs,3,1.23
05189,405,61.23,243,PSOE,83,34.16
05189,405,61.23,243,UP,19,7.82
05189,405,61.23,243,PP,76,31.28
05189,405,61.23,243,VOX,50,20.58
05189,405,61.23,243,XAV,11,4.53
05190,53,75.47,40,Otros,0,0
05190,53,75.47,40,Cs,0,0
05190,53,75.47,40,PSOE,1,2.5
05190,53,75.47,40,UP,0,0
05190,53,75.47,40,PP,12,30
05190,53,75.47,40,VOX,21,52.5
05190,53,75.47,40,XAV,5,12.5
05191,115,80,92,Otros,0,0
05191,115,80,92,Cs,4,4.35
05191,115,80,92,PSOE,41,44.57
05191,115,80,92,UP,8,8.7
05191,115,80,92,PP,13,14.13
05191,115,80,92,VOX,4,4.35
05191,115,80,92,XAV,22,23.91
05192,97,75.26,72,Otros,0,0
05192,97,75.26,72,Cs,1,1.39
05192,97,75.26,72,PSOE,23,31.94
05192,97,75.26,72,UP,3,4.17
05192,97,75.26,72,PP,25,34.72
05192,97,75.26,72,VOX,11,15.28
05192,97,75.26,72,XAV,7,9.72
05193,162,79.63,126,Otros,0,0
05193,162,79.63,126,Cs,2,1.59
05193,162,79.63,126,PSOE,40,31.75
05193,162,79.63,126,UP,2,1.59
05193,162,79.63,126,PP,61,48.41
05193,162,79.63,126,VOX,18,14.29
05193,162,79.63,126,XAV,2,1.59
05194,128,69.53,89,Otros,0,0
05194,128,69.53,89,Cs,4,4.49
05194,128,69.53,89,PSOE,30,33.71
05194,128,69.53,89,UP,0,0
05194,128,69.53,89,PP,26,29.21
05194,128,69.53,89,VOX,20,22.47
05194,128,69.53,89,XAV,8,8.99
05195,188,67.55,127,Otros,0,0
05195,188,67.55,127,Cs,2,1.57
05195,188,67.55,127,PSOE,30,23.62
05195,188,67.55,127,UP,3,2.36
05195,188,67.55,127,PP,41,32.28
05195,188,67.55,127,VOX,17,13.39
05195,188,67.55,127,XAV,34,26.77
05196,56,66.07,37,Otros,1,2.7
05196,56,66.07,37,Cs,4,10.81
05196,56,66.07,37,PSOE,18,48.65
05196,56,66.07,37,UP,1,2.7
05196,56,66.07,37,PP,7,18.92
05196,56,66.07,37,VOX,4,10.81
05196,56,66.07,37,XAV,1,2.7
05197,97,78.35,76,Otros,1,1.32
05197,97,78.35,76,Cs,0,0
05197,97,78.35,76,PSOE,8,10.53
05197,97,78.35,76,UP,2,2.63
05197,97,78.35,76,PP,22,28.95
05197,97,78.35,76,VOX,10,13.16
05197,97,78.35,76,XAV,30,39.47
05198,64,71.88,46,Otros,0,0
05198,64,71.88,46,Cs,0,0
05198,64,71.88,46,PSOE,4,8.7
05198,64,71.88,46,UP,0,0
05198,64,71.88,46,PP,29,63.04
05198,64,71.88,46,VOX,10,21.74
05198,64,71.88,46,XAV,3,6.52
05199,45,68.89,31,Otros,1,3.23
05199,45,68.89,31,Cs,0,0
05199,45,68.89,31,PSOE,5,16.13
05199,45,68.89,31,UP,3,9.68
05199,45,68.89,31,PP,15,48.39
05199,45,68.89,31,VOX,4,12.9
05199,45,68.89,31,XAV,3,9.68
05200,35,71.43,25,Otros,0,0
05200,35,71.43,25,Cs,0,0
05200,35,71.43,25,PSOE,5,20
05200,35,71.43,25,UP,1,4
05200,35,71.43,25,PP,10,40
05200,35,71.43,25,VOX,7,28
05200,35,71.43,25,XAV,2,8
05201,485,69.69,333,Otros,2,0.6
05201,485,69.69,333,Cs,19,5.71
05201,485,69.69,333,PSOE,82,24.62
05201,485,69.69,333,UP,8,2.4
05201,485,69.69,333,PP,109,32.73
05201,485,69.69,333,VOX,43,12.91
05201,485,69.69,333,XAV,67,20.12
05204,598,67.22,401,Otros,1,0.25
05204,598,67.22,401,Cs,17,4.24
05204,598,67.22,401,PSOE,122,30.42
05204,598,67.22,401,UP,17,4.24
05204,598,67.22,401,PP,137,34.16
05204,598,67.22,401,VOX,56,13.97
05204,598,67.22,401,XAV,45,11.22
05205,80,73.75,59,Otros,0,0
05205,80,73.75,59,Cs,1,1.69
05205,80,73.75,59,PSOE,16,27.12
05205,80,73.75,59,UP,0,0
05205,80,73.75,59,PP,23,38.98
05205,80,73.75,59,VOX,12,20.34
05205,80,73.75,59,XAV,6,10.17
05206,19,52.63,8,Otros,0,0
05206,19,52.63,8,Cs,2,25
05206,19,52.63,8,PSOE,5,62.5
05206,19,52.63,8,UP,0,0
05206,19,52.63,8,PP,0,0
05206,19,52.63,8,VOX,0,0
05206,19,52.63,8,XAV,1,12.5
05207,681,69.02,469,Otros,4,0.85
05207,681,69.02,469,Cs,5,1.07
05207,681,69.02,469,PSOE,211,44.99
05207,681,69.02,469,UP,17,3.62
05207,681,69.02,469,PP,132,28.14
05207,681,69.02,469,VOX,41,8.74
05207,681,69.02,469,XAV,59,12.58
05208,37,81.08,30,Otros,0,0
05208,37,81.08,30,Cs,0,0
05208,37,81.08,30,PSOE,9,30
05208,37,81.08,30,UP,0,0
05208,37,81.08,30,PP,14,46.67
05208,37,81.08,30,VOX,7,23.33
05208,37,81.08,30,XAV,0,0
05209,67,77.61,52,Otros,0,0
05209,67,77.61,52,Cs,0,0
05209,67,77.61,52,PSOE,6,11.54
05209,67,77.61,52,UP,0,0
05209,67,77.61,52,PP,31,59.62
05209,67,77.61,52,VOX,8,15.38
05209,67,77.61,52,XAV,7,13.46
05210,74,59.46,44,Otros,0,0
05210,74,59.46,44,Cs,3,6.82
05210,74,59.46,44,PSOE,2,4.55
05210,74,59.46,44,UP,0,0
05210,74,59.46,44,PP,16,36.36
05210,74,59.46,44,VOX,13,29.55
05210,74,59.46,44,XAV,10,22.73
05211,420,69.29,286,Otros,0,0
05211,420,69.29,286,Cs,3,1.05
05211,420,69.29,286,PSOE,68,23.78
05211,420,69.29,286,UP,2,0.7
05211,420,69.29,286,PP,140,48.95
05211,420,69.29,286,VOX,52,18.18
05211,420,69.29,286,XAV,18,6.29
05212,199,60.3,119,Otros,0,0
05212,199,60.3,119,Cs,3,2.52
05212,199,60.3,119,PSOE,34,28.57
05212,199,60.3,119,UP,1,0.84
05212,199,60.3,119,PP,50,42.02
05212,199,60.3,119,VOX,13,10.92
05212,199,60.3,119,XAV,18,15.13
05213,87,73.56,62,Otros,2,3.23
05213,87,73.56,62,Cs,1,1.61
05213,87,73.56,62,PSOE,8,12.9
05213,87,73.56,62,UP,2,3.23
05213,87,73.56,62,PP,34,54.84
05213,87,73.56,62,VOX,8,12.9
05213,87,73.56,62,XAV,6,9.68
05214,29,44.83,13,Otros,0,0
05214,29,44.83,13,Cs,2,15.38
05214,29,44.83,13,PSOE,4,30.77
05214,29,44.83,13,UP,1,7.69
05214,29,44.83,13,PP,4,30.77
05214,29,44.83,13,VOX,0,0
05214,29,44.83,13,XAV,2,15.38
05215,154,74.68,110,Otros,0,0
05215,154,74.68,110,Cs,2,1.82
05215,154,74.68,110,PSOE,23,20.91
05215,154,74.68,110,UP,5,4.55
05215,154,74.68,110,PP,55,50
05215,154,74.68,110,VOX,13,11.82
05215,154,74.68,110,XAV,10,9.09
05216,198,64.65,124,Otros,0,0
