codigo_mun,mun,censo,part,partido,votos_partido,votos_pc
41031,El Castillo de las Guardas,1286,55.6,Otros,12,1.69
41032,Cazalla de la Sierra,3890,63.68,AA,130,5.4
41032,Cazalla de la Sierra,3890,63.68,Cs,134,5.57
41032,Cazalla de la Sierra,3890,63.68,xA,149,6.19
41032,Cazalla de la Sierra,3890,63.68,PP,1006,41.79
41032,Cazalla de la Sierra,3890,63.68,PSOE,737,30.62
41032,Cazalla de la Sierra,3890,63.68,VOX,201,8.35
41032,Cazalla de la Sierra,3890,63.68,Otros,28,1.14
41033,Constantina,4885,58.38,AA,73,2.58
41033,Constantina,4885,58.38,Cs,97,3.43
41033,Constantina,4885,58.38,xA,91,3.22
41033,Constantina,4885,58.38,PP,1308,46.24
41033,Constantina,4885,58.38,PSOE,805,28.46
41033,Constantina,4885,58.38,VOX,385,13.61
41033,Constantina,4885,58.38,Otros,46,1.65
41034,Coria del Río,23746,53.2,AA,674,5.39
41034,Coria del Río,23746,53.2,Cs,321,2.57
41034,Coria del Río,23746,53.2,xA,738,5.9
41034,Coria del Río,23746,53.2,PP,4277,34.21
41034,Coria del Río,23746,53.2,PSOE,3386,27.08
41034,Coria del Río,23746,53.2,VOX,1541,12.32
41034,Coria del Río,23746,53.2,Otros,1442,11.54
41035,Coripe,1043,62.51,AA,10,1.55
41035,Coripe,1043,62.51,Cs,10,1.55
41035,Coripe,1043,62.51,xA,13,2.02
41035,Coripe,1043,62.51,PP,300,46.58
41035,Coripe,1043,62.51,PSOE,232,36.02
41035,Coripe,1043,62.51,VOX,61,9.47
41035,Coripe,1043,62.51,Otros,5,0.79
41036,El Coronil,3891,57.18,AA,106,4.91
41036,El Coronil,3891,57.18,Cs,48,2.22
41036,El Coronil,3891,57.18,xA,686,31.77
41036,El Coronil,3891,57.18,PP,483,22.37
41036,El Coronil,3891,57.18,PSOE,654,30.29
41036,El Coronil,3891,57.18,VOX,120,5.56
41036,El Coronil,3891,57.18,Otros,36,1.68
41037,Los Corrales,3230,63.53,AA,93,4.61
41037,Los Corrales,3230,63.53,Cs,37,1.84
41037,Los Corrales,3230,63.53,xA,417,20.68
41037,Los Corrales,3230,63.53,PP,565,28.03
41037,Los Corrales,3230,63.53,PSOE,722,35.81
41037,Los Corrales,3230,63.53,VOX,120,5.95
41037,Los Corrales,3230,63.53,Otros,36,1.79
41038,Dos Hermanas,106437,58.83,AA,4198,6.92
41038,Dos Hermanas,106437,58.83,Cs,2582,4.26
41038,Dos Hermanas,106437,58.83,xA,5264,8.68
41038,Dos Hermanas,106437,58.83,PP,23204,38.24
41038,Dos Hermanas,106437,58.83,PSOE,15436,25.44
41038,Dos Hermanas,106437,58.83,VOX,7619,12.56
41038,Dos Hermanas,106437,58.83,Otros,1674,2.75
41039,Écija,31508,60.58,AA,664,3.52
41039,Écija,31508,60.58,Cs,647,3.43
41039,Écija,31508,60.58,xA,1072,5.68
41039,Écija,31508,60.58,PP,9443,50.07
41039,Écija,31508,60.58,PSOE,4207,22.31
41039,Écija,31508,60.58,VOX,2332,12.36
41039,Écija,31508,60.58,Otros,297,1.57
41040,Espartinas,11854,66.64,AA,442,5.64
41040,Espartinas,11854,66.64,Cs,321,4.1
41040,Espartinas,11854,66.64,xA,453,5.78
41040,Espartinas,11854,66.64,PP,3844,49.07
41040,Espartinas,11854,66.64,PSOE,1366,17.44
41040,Espartinas,11854,66.64,VOX,1199,15.31
41040,Espartinas,11854,66.64,Otros,160,2.04
41041,Estepa,9779,67.97,AA,248,3.82
41041,Estepa,9779,67.97,Cs,214,3.3
41041,Estepa,9779,67.97,xA,344,5.3
41041,Estepa,9779,67.97,PP,3044,46.9
41041,Estepa,9779,67.97,PSOE,1797,27.68
41041,Estepa,9779,67.97,VOX,701,10.8
41041,Estepa,9779,67.97,Otros,92,1.41
41042,Fuentes de Andalucía,5938,62.63,AA,199,5.41
41042,Fuentes de Andalucía,5938,62.63,Cs,99,2.69
41042,Fuentes de Andalucía,5938,62.63,xA,643,17.48
41042,Fuentes de Andalucía,5938,62.63,PP,1158,31.48
41042,Fuentes de Andalucía,5938,62.63,PSOE,1235,33.58
41042,Fuentes de Andalucía,5938,62.63,VOX,252,6.85
41042,Fuentes de Andalucía,5938,62.63,Otros,51,1.37
41043,El Garrobo,688,47.53,AA,8,2.62
41043,El Garrobo,688,47.53,Cs,7,2.3
41043,El Garrobo,688,47.53,xA,15,4.92
41043,El Garrobo,688,47.53,PP,74,24.26
41043,El Garrobo,688,47.53,PSOE,136,44.59
41043,El Garrobo,688,47.53,VOX,50,16.39
41043,El Garrobo,688,47.53,Otros,8,2.63
41044,Gelves,8051,62.32,AA,310,6.23
41044,Gelves,8051,62.32,Cs,201,4.04
41044,Gelves,8051,62.32,xA,353,7.09
41044,Gelves,8051,62.32,PP,2067,41.52
41044,Gelves,8051,62.32,PSOE,1210,24.31
41044,Gelves,8051,62.32,VOX,673,13.52
41044,Gelves,8051,62.32,Otros,124,2.48
41045,Gerena,6038,55.25,AA,175,5.36
41045,Gerena,6038,55.25,Cs,110,3.37
41045,Gerena,6038,55.25,xA,523,16.02
41045,Gerena,6038,55.25,PP,1063,32.56
41045,Gerena,6038,55.25,PSOE,946,28.97
41045,Gerena,6038,55.25,VOX,326,9.98
41045,Gerena,6038,55.25,Otros,73,2.22
41046,Gilena,3025,66.71,AA,111,5.58
41046,Gilena,3025,66.71,Cs,52,2.61
41046,Gilena,3025,66.71,xA,309,15.54
41046,Gilena,3025,66.71,PP,723,36.35
41046,Gilena,3025,66.71,PSOE,599,30.12
41046,Gilena,3025,66.71,VOX,130,6.54
41046,Gilena,3025,66.71,Otros,42,2.1
41047,Gines,10606,66.34,AA,417,6.39
41047,Gines,10606,66.34,Cs,291,4.46
41047,Gines,10606,66.34,xA,496,7.6
41047,Gines,10606,66.34,PP,2930,44.87
41047,Gines,10606,66.34,PSOE,1484,22.73
41047,Gines,10606,66.34,VOX,739,11.32
41047,Gines,10606,66.34,Otros,118,1.81
41048,Guadalcanal,2167,60.78,AA,50,3.89
41048,Guadalcanal,2167,60.78,Cs,19,1.48
41048,Guadalcanal,2167,60.78,xA,51,3.97
41048,Guadalcanal,2167,60.78,PP,545,42.45
41048,Guadalcanal,2167,60.78,PSOE,466,36.29
41048,Guadalcanal,2167,60.78,VOX,130,10.12
41048,Guadalcanal,2167,60.78,Otros,11,0.86
41049,Guillena,9983,61.71,AA,254,4.21
41049,Guillena,9983,61.71,Cs,146,2.42
41049,Guillena,9983,61.71,xA,808,13.39
41049,Guillena,9983,61.71,PP,1938,32.11
41049,Guillena,9983,61.71,PSOE,2067,34.25
41049,Guillena,9983,61.71,VOX,656,10.87
41049,Guillena,9983,61.71,Otros,78,1.31
41050,Herrera,5210,69.6,AA,123,3.46
41050,Herrera,5210,69.6,Cs,100,2.81
41050,Herrera,5210,69.6,xA,238,6.69
41050,Herrera,5210,69.6,PP,1477,41.55
41050,Herrera,5210,69.6,PSOE,1067,30.01
41050,Herrera,5210,69.6,VOX,401,11.28
41050,Herrera,5210,69.6,Otros,122,3.43
41051,Huévar del Aljarafe,2536,64.04,AA,49,3.07
41051,Huévar del Aljarafe,2536,64.04,Cs,44,2.76
41051,Huévar del Aljarafe,2536,64.04,xA,113,7.08
41051,Huévar del Aljarafe,2536,64.04,PP,632,39.62
41051,Huévar del Aljarafe,2536,64.04,PSOE,556,34.86
41051,Huévar del Aljarafe,2536,64.04,VOX,166,10.41
41051,Huévar del Aljarafe,2536,64.04,Otros,28,1.75
41052,Lantejuela,3084,54.35,AA,93,5.72
41052,Lantejuela,3084,54.35,Cs,91,5.6
41052,Lantejuela,3084,54.35,xA,191,11.75
41052,Lantejuela,3084,54.35,PP,472,29.03
41052,Lantejuela,3084,54.35,PSOE,593,36.47
41052,Lantejuela,3084,54.35,VOX,142,8.73
41052,Lantejuela,3084,54.35,Otros,33,2.02
41053,Lebrija,21885,64.08,AA,793,5.78
41053,Lebrija,21885,64.08,Cs,606,4.41
41053,Lebrija,21885,64.08,xA,865,6.3
41053,Lebrija,21885,64.08,PP,5693,41.47
41053,Lebrija,21885,64.08,PSOE,3977,28.97
41053,Lebrija,21885,64.08,VOX,1365,9.94
41053,Lebrija,21885,64.08,Otros,266,1.93
41054,Lora de Estepa,715,73.71,AA,34,6.6
41054,Lora de Estepa,715,73.71,Cs,14,2.72
41054,Lora de Estepa,715,73.71,xA,30,5.83
41054,Lora de Estepa,715,73.71,PP,184,35.73
41054,Lora de Estepa,715,73.71,PSOE,182,35.34
41054,Lora de Estepa,715,73.71,VOX,60,11.65
41054,Lora de Estepa,715,73.71,Otros,8,1.54
41055,Lora del Río,14767,55.92,AA,272,3.34
41055,Lora del Río,14767,55.92,Cs,223,2.74
41055,Lora del Río,14767,55.92,xA,587,7.2
41055,Lora del Río,14767,55.92,PP,3639,44.64
41055,Lora del Río,14767,55.92,PSOE,2354,28.88
41055,Lora del Río,14767,55.92,VOX,836,10.26
41055,Lora del Río,14767,55.92,Otros,168,2.03
41056,La Luisiana,3709,65.71,AA,119,4.96
41056,La Luisiana,3709,65.71,Cs,86,3.58
41056,La Luisiana,3709,65.71,xA,172,7.17
41056,La Luisiana,3709,65.71,PP,893,37.22
41056,La Luisiana,3709,65.71,PSOE,847,35.31
41056,La Luisiana,3709,65.71,VOX,222,9.25
41056,La Luisiana,3709,65.71,Otros,27,1.11
41057,El Madroño,264,62.5,AA,13,8.02
41057,El Madroño,264,62.5,Cs,1,0.62
41057,El Madroño,264,62.5,xA,18,11.11
41057,El Madroño,264,62.5,PP,57,35.19
41057,El Madroño,264,62.5,PSOE,60,37.04
41057,El Madroño,264,62.5,VOX,12,7.41
41057,El Madroño,264,62.5,Otros,1,0.62
41058,Mairena del Alcor,18313,63.13,AA,562,4.96
41058,Mairena del Alcor,18313,63.13,Cs,403,3.56
41058,Mairena del Alcor,18313,63.13,xA,771,6.81
41058,Mairena del Alcor,18313,63.13,PP,5159,45.55
41058,Mairena del Alcor,18313,63.13,PSOE,2759,24.36
41058,Mairena del Alcor,18313,63.13,VOX,1323,11.68
41058,Mairena del Alcor,18313,63.13,Otros,237,2.08
41059,Mairena del Aljarafe,36290,66.15,AA,2076,8.72
41059,Mairena del Aljarafe,36290,66.15,Cs,1269,5.33
41059,Mairena del Aljarafe,36290,66.15,xA,2201,9.25
41059,Mairena del Aljarafe,36290,66.15,PP,9159,38.49
41059,Mairena del Aljarafe,36290,66.15,PSOE,5424,22.79
41059,Mairena del Aljarafe,36290,66.15,VOX,2675,11.24
41059,Mairena del Aljarafe,36290,66.15,Otros,768,3.23
41060,Marchena,15060,59.65,AA,454,5.13
41060,Marchena,15060,59.65,Cs,414,4.68
41060,Marchena,15060,59.65,xA,481,5.44
41060,Marchena,15060,59.65,PP,3767,42.59
41060,Marchena,15060,59.65,PSOE,2504,28.31
41060,Marchena,15060,59.65,VOX,951,10.75
41060,Marchena,15060,59.65,Otros,179,2.04
41061,Marinaleda,2112,70.22,AA,113,7.83
41061,Marinaleda,2112,70.22,Cs,1,0.07
41061,Marinaleda,2112,70.22,xA,826,57.2
41061,Marinaleda,2112,70.22,PP,238,16.48
41061,Marinaleda,2112,70.22,PSOE,181,12.53
41061,Marinaleda,2112,70.22,VOX,71,4.92
41061,Marinaleda,2112,70.22,Otros,8,0.56
41062,Martín de la Jara,2171,66.24,AA,89,6.32
41062,Martín de la Jara,2171,66.24,Cs,19,1.35
41062,Martín de la Jara,2171,66.24,xA,434,30.8
41062,Martín de la Jara,2171,66.24,PP,228,16.18
41062,Martín de la Jara,2171,66.24,PSOE,564,40.03
41062,Martín de la Jara,2171,66.24,VOX,47,3.34
41062,Martín de la Jara,2171,66.24,Otros,11,0.77
41063,Los Molares,2804,55.1,AA,42,2.81
41063,Los Molares,2804,55.1,Cs,33,2.21
41063,Los Molares,2804,55.1,xA,161,10.76
41063,Los Molares,2804,55.1,PP,501,33.49
41063,Los Molares,2804,55.1,PSOE,513,34.29
41063,Los Molares,2804,55.1,VOX,188,12.57
41063,Los Molares,2804,55.1,Otros,34,2.27
41064,Montellano,5615,50.81,AA,70,2.52
41064,Montellano,5615,50.81,Cs,104,3.75
41064,Montellano,5615,50.81,xA,132,4.76
41064,Montellano,5615,50.81,PP,1148,41.4
41064,Montellano,5615,50.81,PSOE,958,34.55
41064,Montellano,5615,50.81,VOX,275,9.92
41064,Montellano,5615,50.81,Otros,54,1.95
41065,Morón de la Frontera,22474,52.88,AA,984,8.36
41065,Morón de la Frontera,22474,52.88,Cs,319,2.71
41065,Morón de la Frontera,22474,52.88,xA,849,7.22
41065,Morón de la Frontera,22474,52.88,PP,4300,36.55
41065,Morón de la Frontera,22474,52.88,PSOE,3780,32.13
41065,Morón de la Frontera,22474,52.88,VOX,1097,9.32
41065,Morón de la Frontera,22474,52.88,Otros,238,2.01
41066,Las Navas de la Concepción,1311,62.93,AA,32,4.05
41066,Las Navas de la Concepción,1311,62.93,Cs,11,1.39
41066,Las Navas de la Concepción,1311,62.93,xA,35,4.43
41066,Las Navas de la Concepción,1311,62.93,PP,195,24.68
41066,Las Navas de la Concepción,1311,62.93,PSOE,475,60.13
41066,Las Navas de la Concepción,1311,62.93,VOX,29,3.67
41066,Las Navas de la Concepción,1311,62.93,Otros,6,0.76
41067,Olivares,7449,59.47,AA,225,5.14
41067,Olivares,7449,59.47,Cs,99,2.26
41067,Olivares,7449,59.47,xA,290,6.63
41067,Olivares,7449,59.47,PP,1812,41.43
41067,Olivares,7449,59.47,PSOE,1390,31.78
41067,Olivares,7449,59.47,VOX,465,10.63
41067,Olivares,7449,59.47,Otros,65,1.49
41068,Osuna,13954,58.28,AA,371,4.63
41068,Osuna,13954,58.28,Cs,257,3.2
41068,Osuna,13954,58.28,xA,533,6.65
41068,Osuna,13954,58.28,PP,3142,39.18
41068,Osuna,13954,58.28,PSOE,2893,36.08
41068,Osuna,13954,58.28,VOX,628,7.83
41068,Osuna,13954,58.28,Otros,90,1.11
41069,Los Palacios y Villafranca,30224,56.07,AA,716,4.29
41069,Los Palacios y Villafranca,30224,56.07,Cs,619,3.71
41069,Los Palacios y Villafranca,30224,56.07,xA,1770,10.6
41069,Los Palacios y Villafranca,30224,56.07,PP,7402,44.34
41069,Los Palacios y Villafranca,30224,56.07,PSOE,3004,17.99
41069,Los Palacios y Villafranca,30224,56.07,VOX,2471,14.8
41069,Los Palacios y Villafranca,30224,56.07,Otros,459,2.75
41070,Palomares del Río,6746,63.62,AA,357,8.42
41070,Palomares del Río,6746,63.62,Cs,240,5.66
41070,Palomares del Río,6746,63.62,xA,457,10.78
41070,Palomares del Río,6746,63.62,PP,1578,37.21
41070,Palomares del Río,6746,63.62,PSOE,867,20.44
41070,Palomares del Río,6746,63.62,VOX,579,13.65
41070,Palomares del Río,6746,63.62,Otros,116,2.72
41071,Paradas,5567,52.95,AA,140,4.85
41071,Paradas,5567,52.95,Cs,88,3.05
41071,Paradas,5567,52.95,xA,363,12.59
41071,Paradas,5567,52.95,PP,1034,35.85
41071,Paradas,5567,52.95,PSOE,915,31.73
41071,Paradas,5567,52.95,VOX,268,9.29
41071,Paradas,5567,52.95,Otros,43,1.47
41072,Pedrera,4039,64.2,AA,136,5.33
41072,Pedrera,4039,64.2,Cs,40,1.57
41072,Pedrera,4039,64.2,xA,953,37.34
41072,Pedrera,4039,64.2,PP,458,17.95
41072,Pedrera,4039,64.2,PSOE,769,30.13
41072,Pedrera,4039,64.2,VOX,148,5.8
41072,Pedrera,4039,64.2,Otros,19,0.76
41073,El Pedroso,1730,54.86,AA,35,3.79
41073,El Pedroso,1730,54.86,Cs,22,2.38
41073,El Pedroso,1730,54.86,xA,37,4.01
41073,El Pedroso,1730,54.86,PP,374,40.52
41073,El Pedroso,1730,54.86,PSOE,312,33.8
41073,El Pedroso,1730,54.86,VOX,119,12.89
41073,El Pedroso,1730,54.86,Otros,15,1.63
41074,Peñaflor,2999,61.02,AA,54,3
41074,Peñaflor,2999,61.02,Cs,28,1.56
41074,Peñaflor,2999,61.02,xA,333,18.5
41074,Peñaflor,2999,61.02,PP,598,33.22
41074,Peñaflor,2999,61.02,PSOE,633,35.17
41074,Peñaflor,2999,61.02,VOX,110,6.11
41074,Peñaflor,2999,61.02,Otros,25,1.41
41075,Pilas,10465,56.81,AA,166,2.83
41075,Pilas,10465,56.81,Cs,131,2.23
41075,Pilas,10465,56.81,xA,469,8
41075,Pilas,10465,56.81,PP,2893,49.35
41075,Pilas,10465,56.81,PSOE,1281,21.85
41075,Pilas,10465,56.81,VOX,778,13.27
41075,Pilas,10465,56.81,Otros,81,1.4
41076,Pruna,2127,44.1,AA,23,2.5
41076,Pruna,2127,44.1,Cs,13,1.41
41076,Pruna,2127,44.1,xA,119,12.92
41076,Pruna,2127,44.1,PP,320,34.74
41076,Pruna,2127,44.1,PSOE,350,38
41076,Pruna,2127,44.1,VOX,63,6.84
41076,Pruna,2127,44.1,Otros,24,2.61
41077,La Puebla de Cazalla,8634,56.66,AA,239,5.04
41077,La Puebla de Cazalla,8634,56.66,Cs,148,3.12
41077,La Puebla de Cazalla,8634,56.66,xA,523,11.03
41077,La Puebla de Cazalla,8634,56.66,PP,1805,38.06
41077,La Puebla de Cazalla,8634,56.66,PSOE,1418,29.9
41077,La Puebla de Cazalla,8634,56.66,VOX,493,10.4
41077,La Puebla de Cazalla,8634,56.66,Otros,82,1.72
41078,La Puebla de los Infantes,2433,60.38,AA,62,4.27
41078,La Puebla de los Infantes,2433,60.38,Cs,33,2.27
41078,La Puebla de los Infantes,2433,60.38,xA,184,12.68
41078,La Puebla de los Infantes,2433,60.38,PP,501,34.53
41078,La Puebla de los Infantes,2433,60.38,PSOE,530,36.53
41078,La Puebla de los Infantes,2433,60.38,VOX,111,7.65
41078,La Puebla de los Infantes,2433,60.38,Otros,13,0.91
41079,La Puebla del Río,9341,54.07,AA,261,5.25
41079,La Puebla del Río,9341,54.07,Cs,161,3.24
41079,La Puebla del Río,9341,54.07,xA,326,6.56
41079,La Puebla del Río,9341,54.07,PP,1873,37.69
41079,La Puebla del Río,9341,54.07,PSOE,1484,29.87
41079,La Puebla del Río,9341,54.07,VOX,607,12.22
41079,La Puebla del Río,9341,54.07,Otros,204,4.1
41080,El Real de la Jara,1257,57.52,AA,7,0.99
41080,El Real de la Jara,1257,57.52,Cs,15,2.11
41080,El Real de la Jara,1257,57.52,xA,23,3.24
41080,El Real de la Jara,1257,57.52,PP,257,36.2
41080,El Real de la Jara,1257,57.52,PSOE,262,36.9
41080,El Real de la Jara,1257,57.52,VOX,105,14.79
41080,El Real de la Jara,1257,57.52,Otros,30,4.22
41081,La Rinconada,30844,59.28,AA,1252,6.95
41081,La Rinconada,30844,59.28,Cs,575,3.19
41081,La Rinconada,30844,59.28,xA,1807,10.03
41081,La Rinconada,30844,59.28,PP,4964,27.56
41081,La Rinconada,30844,59.28,PSOE,6989,38.81
41081,La Rinconada,30844,59.28,VOX,1748,9.71
41081,La Rinconada,30844,59.28,Otros,435,2.42
41082,La Roda de Andalucía,3378,67.44,AA,50,2.24
41082,La Roda de Andalucía,3378,67.44,Cs,52,2.33
41082,La Roda de Andalucía,3378,67.44,xA,155,6.95
41082,La Roda de Andalucía,3378,67.44,PP,779,34.92
41082,La Roda de Andalucía,3378,67.44,PSOE,879,39.4
41082,La Roda de Andalucía,3378,67.44,VOX,252,11.3
41082,La Roda de Andalucía,3378,67.44,Otros,36,1.59
41083,El Ronquillo,1218,63.71,AA,62,8
41083,El Ronquillo,1218,63.71,Cs,24,3.1
41083,El Ronquillo,1218,63.71,xA,49,6.32
41083,El Ronquillo,1218,63.71,PP,191,24.65
41083,El Ronquillo,1218,63.71,PSOE,349,45.03
41083,El Ronquillo,1218,63.71,VOX,87,11.23
41083,El Ronquillo,1218,63.71,Otros,5,0.65
41084,El Rubio,2773,65.31,AA,36,2.08
41084,El Rubio,2773,65.31,Cs,30,1.74
41084,El Rubio,2773,65.31,xA,110,6.36
41084,El Rubio,2773,65.31,PP,687,39.73
41084,El Rubio,2773,65.31,PSOE,662,38.29
41084,El Rubio,2773,65.31,VOX,182,10.53
41084,El Rubio,2773,65.31,Otros,13,0.77
41085,Salteras,4330,69.12,AA,154,5.24
41085,Salteras,4330,69.12,Cs,90,3.06
41085,Salteras,4330,69.12,xA,192,6.53
41085,Salteras,4330,69.12,PP,1233,41.92
41085,Salteras,4330,69.12,PSOE,834,28.36
41085,Salteras,4330,69.12,VOX,349,11.87
41085,Salteras,4330,69.12,Otros,68,2.32
41086,San Juan de Aznalfarache,16548,53.92,AA,487,5.5
41086,San Juan de Aznalfarache,16548,53.92,Cs,355,4.01
41086,San Juan de Aznalfarache,16548,53.92,xA,580,6.55
41086,San Juan de Aznalfarache,16548,53.92,PP,3218,36.33
41086,San Juan de Aznalfarache,16548,53.92,PSOE,2693,30.4
41086,San Juan de Aznalfarache,16548,53.92,VOX,1134,12.8
41086,San Juan de Aznalfarache,16548,53.92,Otros,307,3.46
41087,Sanlúcar la Mayor,10925,56.96,AA,407,6.66
41087,Sanlúcar la Mayor,10925,56.96,Cs,164,2.68
41087,Sanlúcar la Mayor,10925,56.96,xA,384,6.28
41087,Sanlúcar la Mayor,10925,56.96,PP,2679,43.85
41087,Sanlúcar la Mayor,10925,56.96,PSOE,1425,23.32
41087,Sanlúcar la Mayor,10925,56.96,VOX,883,14.45
41087,Sanlúcar la Mayor,10925,56.96,Otros,130,2.12
41088,San Nicolás del Puerto,533,66.79,AA,15,4.32
41088,San Nicolás del Puerto,533,66.79,Cs,6,1.73
41088,San Nicolás del Puerto,533,66.79,xA,18,5.19
41088,San Nicolás del Puerto,533,66.79,PP,122,35.16
41088,San Nicolás del Puerto,533,66.79,PSOE,153,44.09
41088,San Nicolás del Puerto,533,66.79,VOX,21,6.05
41088,San Nicolás del Puerto,533,66.79,Otros,9,2.61
41089,Santiponce,6694,58.44,AA,244,6.35
41089,Santiponce,6694,58.44,Cs,109,2.84
41089,Santiponce,6694,58.44,xA,463,12.04
41089,Santiponce,6694,58.44,PP,1336,34.76
41089,Santiponce,6694,58.44,PSOE,1104,28.72
41089,Santiponce,6694,58.44,VOX,431,11.21
41089,Santiponce,6694,58.44,Otros,125,3.24
41090,El Saucejo,3459,64.39,AA,53,2.88
41090,El Saucejo,3459,64.39,Cs,30,1.63
41090,El Saucejo,3459,64.39,xA,163,8.86
41090,El Saucejo,3459,64.39,PP,728,39.59
41090,El Saucejo,3459,64.39,PSOE,619,33.66
41090,El Saucejo,3459,64.39,VOX,197,10.71
41090,El Saucejo,3459,64.39,Otros,24,1.28
41091,Sevilla,531274,64.52,AA,24484,7.3
41091,Sevilla,531274,64.52,Cs,14447,4.31
41091,Sevilla,531274,64.52,xA,26811,7.99
41091,Sevilla,531274,64.52,PP,138942,41.41
41091,Sevilla,531274,64.52,PSOE,81615,24.32
41091,Sevilla,531274,64.52,VOX,38908,11.6
41091,Sevilla,531274,64.52,Otros,7239,2.15
41092,Tocina,7643,53.72,AA,194,4.8
41092,Tocina,7643,53.72,Cs,98,2.43
41092,Tocina,7643,53.72,xA,161,3.99
41092,Tocina,7643,53.72,PP,1292,31.98
41092,Tocina,7643,53.72,PSOE,1590,39.36
41092,Tocina,7643,53.72,VOX,435,10.77
41092,Tocina,7643,53.72,Otros,218,5.38
41093,Tomares,19368,71.15,AA,773,5.65
41093,Tomares,19368,71.15,Cs,671,4.9
41093,Tomares,19368,71.15,xA,937,6.84
41093,Tomares,19368,71.15,PP,6528,47.68
41093,Tomares,19368,71.15,PSOE,2638,19.27
41093,Tomares,19368,71.15,VOX,1787,13.05
41093,Tomares,19368,71.15,Otros,248,1.83
41094,Umbrete,6803,64.24,AA,210,4.9
41094,Umbrete,6803,64.24,Cs,107,2.5
41094,Umbrete,6803,64.24,xA,225,5.25
41094,Umbrete,6803,64.24,PP,1722,40.18
41094,Umbrete,6803,64.24,PSOE,1233,28.77
41094,Umbrete,6803,64.24,VOX,675,15.75
41094,Umbrete,6803,64.24,Otros,81,1.88
41095,Utrera,40911,56.1,AA,1112,4.89
41095,Utrera,40911,56.1,Cs,963,4.24
41095,Utrera,40911,56.1,xA,1267,5.57
41095,Utrera,40911,56.1,PP,9341,41.1
41095,Utrera,40911,56.1,PSOE,5935,26.11
41095,Utrera,40911,56.1,VOX,3176,13.97
41095,Utrera,40911,56.1,Otros,550,2.43
41096,Valencina de la Concepción,6405,69.48,AA,263,5.98
41096,Valencina de la Concepción,6405,69.48,Cs,158,3.59
41096,Valencina de la Concepción,6405,69.48,xA,376,8.55
41096,Valencina de la Concepción,6405,69.48,PP,1968,44.74
41096,Valencina de la Concepción,6405,69.48,PSOE,1050,23.87
41096,Valencina de la Concepción,6405,69.48,VOX,454,10.32
41096,Valencina de la Concepción,6405,69.48,Otros,92,2.0900000000000003
41097,Villamanrique de la Condesa,3196,59.76,AA,27,1.45
41097,Villamanrique de la Condesa,3196,59.76,Cs,63,3.39
41097,Villamanrique de la Condesa,3196,59.76,xA,55,2.96
41097,Villamanrique de la Condesa,3196,59.76,PP,667,35.84
41097,Villamanrique de la Condesa,3196,59.76,PSOE,789,42.4
41097,Villamanrique de la Condesa,3196,59.76,VOX,223,11.98
41097,Villamanrique de la Condesa,3196,59.76,Otros,16,0.85
41098,Villanueva del Ariscal,5331,63.82,AA,164,4.91
41098,Villanueva del Ariscal,5331,63.82,Cs,72,2.15
41098,Villanueva del Ariscal,5331,63.82,xA,176,5.26
41098,Villanueva del Ariscal,5331,63.82,PP,1503,44.96
41098,Villanueva del Ariscal,5331,63.82,PSOE,953,28.51
41098,Villanueva del Ariscal,5331,63.82,VOX,376,11.25
41098,Villanueva del Ariscal,5331,63.82,Otros,72,2.16
41099,Villanueva del Río y Minas,4015,46.45,AA,77,4.18
41099,Villanueva del Río y Minas,4015,46.45,Cs,41,2.22
41099,Villanueva del Río y Minas,4015,46.45,xA,152,8.24
41099,Villanueva del Río y Minas,4015,46.45,PP,560,30.37
41099,Villanueva del Río y Minas,4015,46.45,PSOE,689,37.36
41099,Villanueva del Río y Minas,4015,46.45,VOX,268,14.53
41099,Villanueva del Río y Minas,4015,46.45,Otros,30,1.62
41100,Villanueva de San Juan,890,64.61,AA,12,2.18
41100,Villanueva de San Juan,890,64.61,Cs,3,0.54
41100,Villanueva de San Juan,890,64.61,xA,21,3.81
41100,Villanueva de San Juan,890,64.61,PP,198,35.93
41100,Villanueva de San Juan,890,64.61,PSOE,268,48.64
41100,Villanueva de San Juan,890,64.61,VOX,38,6.9
41100,Villanueva de San Juan,890,64.61,Otros,5,0.8999999999999999
41101,Villaverde del Río,6033,60.1,AA,111,3.13
41101,Villaverde del Río,6033,60.1,Cs,58,1.63
41101,Villaverde del Río,6033,60.1,xA,221,6.23
41101,Villaverde del Río,6033,60.1,PP,1353,38.13
41101,Villaverde del Río,6033,60.1,PSOE,1324,37.32
41101,Villaverde del Río,6033,60.1,VOX,386,10.88
41101,Villaverde del Río,6033,60.1,Otros,52,1.47
41102,El Viso del Alcor,14796,60.91,AA,380,4.32
41102,El Viso del Alcor,14796,60.91,Cs,293,3.33
41102,El Viso del Alcor,14796,60.91,xA,811,9.22
41102,El Viso del Alcor,14796,60.91,PP,3731,42.4
41102,El Viso del Alcor,14796,60.91,PSOE,2276,25.86
41102,El Viso del Alcor,14796,60.91,VOX,934,10.61
41102,El Viso del Alcor,14796,60.91,Otros,225,2.56
41901,Cañada Rosal,2725,68.95,AA,52,2.88
41901,Cañada Rosal,2725,68.95,Cs,31,1.72
41901,Cañada Rosal,2725,68.95,xA,79,4.38
41901,Cañada Rosal,2725,68.95,PP,420,23.28
41901,Cañada Rosal,2725,68.95,PSOE,1064,58.98
41901,Cañada Rosal,2725,68.95,VOX,89,4.93
